,time,prophet_pred,arima_pred,values,precinct_number
118,2023-05-01,2276.013251398133,2314.737149279801,2847.0,101
119,2023-06-01,1992.2710340545675,2634.1502295924256,2277.0,101
120,2023-07-01,2159.437350312047,2302.23684821009,,101
121,2023-08-01,2532.7996479884846,2318.3471431095004,,101
122,2023-09-01,2421.6268701606914,2329.5106049051446,,101
123,2023-10-01,2504.6570037069014,2337.9927524166906,,101
124,2023-11-01,2465.457760839705,2345.0215567207124,,101
125,2023-12-01,2359.8346592744942,2351.2626105952595,,101
126,2024-01-01,2535.7511940470768,2357.076682917256,,101
127,2024-02-01,2193.190188999859,2362.6593199529016,,101
128,2024-03-01,2590.039286953772,2368.116512946648,,101
129,2024-04-01,2355.537015732129,2373.505711954273,,101
130,2024-05-01,2378.3067977387805,2378.8580564243803,,101
131,2024-06-01,2052.832795312065,2384.190424761109,,101
108,2022-07-01,9816.112306140009,9786.557374722615,10558.0,102
109,2022-08-01,11386.278892575358,10351.011686045664,10664.0,102
110,2022-09-01,10842.646051321728,10402.23784786094,7419.0,102
111,2022-10-01,12235.95764086886,8834.04072436497,10625.0,102
112,2022-11-01,11293.361513760738,10383.390486438338,10397.0,102
113,2022-12-01,10594.474204275042,10273.205911967743,10360.0,102
114,2023-01-01,11745.2822963109,10255.325081900148,10238.0,102
115,2023-02-01,10206.298644665363,10196.36666924483,9817.0,102
116,2023-03-01,11784.89838042304,9992.91181901623,12178.0,102
117,2023-04-01,10694.760313261462,11133.902083599894,11142.0,102
118,2023-05-01,10929.960373202262,10633.238841707189,12304.0,102
119,2023-06-01,9182.748869488509,11194.793558965222,10665.0,102
120,2023-07-01,10000.239565714162,10402.721113538444,,102
121,2023-08-01,11494.07039947916,10275.97072977797,,102
122,2023-09-01,10970.310911726108,10214.716619696248,,102
123,2023-10-01,12436.916138904004,10185.114610687786,,102
124,2023-11-01,11480.193120057222,10170.808975748872,,102
125,2023-12-01,10765.458806329076,10163.895553388014,,102
126,2024-01-01,11930.59384660152,10160.554533646931,,102
127,2024-02-01,10361.58785572642,10158.939933478208,,102
128,2024-03-01,12038.942037439849,10158.159652633774,,102
129,2024-04-01,10865.637022349998,10157.782569682846,,102
130,2024-05-01,11051.052190805192,10157.600338435092,,102
131,2024-06-01,9238.774729456012,10157.512272327684,,102
108,2022-07-01,12327.97153251494,12519.846861186184,13384.0,103
109,2022-08-01,14738.985137822456,13417.392012526432,13505.0,103
110,2022-09-01,14102.155220130144,13477.593211701693,10209.0,103
111,2022-10-01,15535.76894787848,11837.732447390465,12969.0,103
112,2022-11-01,14527.832163042112,13210.91682527244,12768.0,103
113,2022-12-01,13324.894463697656,13110.913180361473,12542.0,103
114,2023-01-01,14832.18851033863,12998.47127115809,12545.0,103
115,2023-02-01,12787.728491352414,12999.96386287318,10249.0,103
116,2023-03-01,14419.124998483308,11857.63367025832,12345.0,103
117,2023-04-01,13107.999038905822,12900.457748533909,13574.0,103
118,2023-05-01,13504.247190000457,13511.922821148744,15218.0,103
119,2023-06-01,11272.279155580294,14329.863081017573,12772.0,103
120,2023-07-01,12449.72750685574,13112.903302648256,,103
121,2023-08-01,14735.368546454692,13282.513117708022,,103
122,2023-09-01,14092.483630378158,13366.899185960025,,103
123,2023-10-01,15604.295275545108,13408.883834740647,,103
124,2023-11-01,14583.244215813487,13429.772481050946,,103
125,2023-12-01,13389.42616092494,13440.165221191672,,103
126,2024-01-01,14947.81164541214,13445.335927135378,,103
127,2024-02-01,12849.390166669706,13447.908511419624,,103
128,2024-03-01,14739.230726020623,13449.188450749303,,103
129,2024-04-01,13079.01716466147,13449.825259695734,,103
130,2024-05-01,13561.58484688832,13450.142091614913,,103
131,2024-06-01,11270.043094328928,13450.299725180794,,103
108,2022-07-01,3306.3453898828,4139.780494785851,4296.0,105
109,2022-08-01,4339.353950558932,4515.436634859674,4552.0,105
110,2022-09-01,4435.304692248966,4681.700201357421,3725.0,105
111,2022-10-01,4888.928023563456,4119.559635838385,4044.0,105
112,2022-11-01,4344.751081798087,4323.12425316417,4205.0,105
113,2022-12-01,4148.054057850905,4423.476724003736,4359.0,105
114,2023-01-01,5299.531869634267,4520.9139949511045,4567.0,105
115,2023-02-01,4348.353994176837,4656.49136494869,4706.0,105
116,2023-03-01,5106.466041070316,4747.651707865275,6266.0,105
117,2023-04-01,4251.024532773389,5799.465113708468,5518.0,105
118,2023-05-01,4300.383004561587,5308.456912124404,6160.0,105
119,2023-06-01,3263.835649445441,5748.077345594516,4685.0,105
120,2023-07-01,3072.749718502866,4764.695152733371,,105
121,2023-08-01,4060.008054457562,4816.114720408534,,105
122,2023-09-01,4173.211922871643,4849.290790084268,,105
123,2023-10-01,4681.173006044789,4870.696096447061,,105
124,2023-11-01,4150.912983243181,4884.506868638082,,105
125,2023-12-01,3869.744026234692,4893.41762306876,,105
126,2024-01-01,5089.668189436111,4899.166870353823,,105
127,2024-02-01,4116.392613695104,4902.876303107463,,105
128,2024-03-01,5042.132163523328,4905.269640995282,,105
129,2024-04-01,3916.931357211197,4906.8138302624,,105
130,2024-05-01,3981.534909056968,4907.810146121026,,105
131,2024-06-01,2989.80710951197,4908.452972302562,,105
108,2022-07-01,6268.59869336599,6021.93209005434,6287.0,106
109,2022-08-01,7229.181316294738,6563.658443044236,5769.0,106
110,2022-09-01,7268.432842011772,6286.371633905139,4295.0,106
111,2022-10-01,8413.629198837622,5497.335424115508,5918.0,106
112,2022-11-01,7599.547407378555,6366.131739236655,6116.0,106
113,2022-12-01,6804.465008716479,6472.121677865113,5620.0,106
114,2023-01-01,8120.467193109295,6206.611528573622,5893.0,106
115,2023-02-01,7475.016238324084,6352.749171228012,6358.0,106
116,2023-03-01,8178.458757996921,6601.664936188785,8884.0,106
117,2023-04-01,7275.680727588463,7953.839607782143,8006.0,106
118,2023-05-01,7114.194628982804,7483.843819318577,8850.0,106
119,2023-06-01,5938.225751135252,7935.6393152903875,7713.0,106
120,2023-07-01,6386.934918982363,7327.000122257273,,106
121,2023-08-01,7297.77453228361,7120.373337648464,,106
122,2023-09-01,7318.840385653156,7009.765457751075,,106
123,2023-10-01,8546.678976877542,6950.556758750327,,106
124,2023-11-01,7713.386083223549,6918.862181107093,,106
125,2023-12-01,6894.473663034127,6901.895987474461,,106
126,2024-01-01,8243.042977875954,6892.813937869,,106
127,2024-02-01,7552.554325712535,6887.952292008882,,106
128,2024-03-01,8318.870102829449,6885.349839754603,,106
129,2024-04-01,7354.359669603947,6883.956739983318,,106
130,2024-05-01,7166.961955123412,6883.211009886036,,106
131,2024-06-01,6006.473536413895,6882.811818536316,,106
108,2022-07-01,6651.75718840921,7939.045548764892,7126.0,107
109,2022-08-01,8154.304912152632,7927.571813079536,8146.0,107
110,2022-09-01,8286.35229859978,8395.700229042059,6718.0,107
111,2022-10-01,9370.49917552477,7740.320446694527,8123.0,107
112,2022-11-01,8616.310370782443,8385.14439221153,8259.0,107
113,2022-12-01,7764.568507499312,8447.561514339866,7938.0,107
114,2023-01-01,8799.362068255692,8300.238748139896,7882.0,107
115,2023-02-01,7615.610109407093,8274.5375802047,7564.0,107
116,2023-03-01,9093.29344710858,8128.591662286972,10051.0,107
117,2023-04-01,7492.047151911759,9269.99888826618,8692.0,107
118,2023-05-01,7956.133402343948,8646.286616410232,10244.0,107
119,2023-06-01,6250.826683024936,9358.576127757127,8063.0,107
120,2023-07-01,6541.052839256069,8357.607426566676,,107
121,2023-08-01,7901.371160262804,8492.817336301434,,107
122,2023-09-01,8093.720697055408,8554.871846954931,,107
123,2023-10-01,9318.290785670755,8583.351729087826,,107
124,2023-11-01,8502.74089486415,8596.422554685543,,107
125,2023-12-01,7606.970702977731,8602.421402609447,,107
126,2024-01-01,8680.119278600003,8605.174570429266,,107
127,2024-02-01,7452.553507550176,8606.438135223749,,107
128,2024-03-01,9077.38443102154,8607.018047562677,,107
129,2024-04-01,7304.04476208857,8607.284197998579,,107
130,2024-05-01,7697.199535322299,8607.406347588741,,107
131,2024-06-01,6017.455382772191,8607.462408073205,,107
108,2022-07-01,2792.713081451244,2677.0239704858104,2849.0,113
109,2022-08-01,3490.3835171437504,2981.2620504425654,3022.0,113
110,2022-09-01,3206.3435805965582,3067.972409309976,2173.0,113
111,2022-10-01,3395.794921704135,2642.440070128288,2927.0,113
112,2022-11-01,3073.2328667642223,3020.356894324982,2791.0,113
113,2022-12-01,3023.214317962501,2952.191525504358,3084.0,113
114,2023-01-01,3612.391688015098,3099.0477980370256,3538.0,113
115,2023-02-01,3007.8165515587657,3326.5998380705787,3103.0,113
116,2023-03-01,3598.750793969178,3108.570901034024,3930.0,113
117,2023-04-01,3163.535062975215,3523.0764893770825,3165.0,113
118,2023-05-01,3257.919040875669,3139.6462897610736,4083.0,113
119,2023-06-01,2546.4181836446483,3599.7625293002843,3364.0,113
120,2023-07-01,2806.45169606267,3239.388263255957,,113
121,2023-08-01,3476.889478228573,3176.93087359025,,113
122,2023-09-01,3204.134140970044,3145.6262338686597,,113
123,2023-10-01,3432.47148410481,3129.93584921852,,113
124,2023-11-01,3108.946891581768,3122.0715782140032,,113
125,2023-12-01,3033.0990487896506,3118.129880173354,,113
126,2024-01-01,3622.446183656095,3116.1542382562934,,113
127,2024-02-01,2996.7934373544285,3115.164015021485,,113
128,2024-03-01,3605.9818440223553,3114.6676993449005,,113
129,2024-04-01,3149.5220319124605,3114.418938012945,,113
130,2024-05-01,3210.169509720716,3114.2942548663204,,113
131,2024-06-01,2563.641090972108,3114.231761684884,,113
108,2022-07-01,10804.70096826311,11190.472684747228,10295.0,104
109,2022-08-01,12522.293663453209,10754.22821263483,11234.0,104
110,2022-09-01,12009.852045065963,11198.516237920669,7641.0,104
111,2022-10-01,13287.630135484802,9498.487617205,10284.0,104
112,2022-11-01,12159.922475925949,10749.023560581429,11043.0,104
113,2022-12-01,11858.73021937916,11108.144552266143,10832.0,104
114,2023-01-01,13397.46804645162,11008.309862878168,9918.0,104
115,2023-02-01,11662.792036225032,10575.850592259154,10095.0,104
116,2023-03-01,13293.859371526483,10659.598175300252,11003.0,104
117,2023-04-01,11488.201615906475,11089.21854479923,9962.0,104
118,2023-05-01,12112.060948417738,10596.66920047276,12164.0,104
119,2023-06-01,10393.261900570746,11638.545911526446,10781.0,104
120,2023-07-01,11023.8078327135,10984.179203357851,,104
121,2023-08-01,12660.145218873373,11080.313481354666,,104
122,2023-09-01,12116.028505518623,11125.79943293452,,104
123,2023-10-01,13476.456716268664,11147.321119415525,,104
124,2023-11-01,12383.479468116851,11157.504109391524,,104
125,2023-12-01,12061.18092603666,11162.322192999558,,104
126,2024-01-01,13619.871440261186,11164.601870158103,,104
127,2024-02-01,11891.40832775642,11165.680499831224,,104
128,2024-03-01,13825.207653855156,11166.19085366241,,104
129,2024-04-01,11742.501410356404,11166.432327672906,,104
130,2024-05-01,12139.205060073737,11166.546581146047,,104
131,2024-06-01,10411.528584391304,11166.600640198196,,104
108,2022-07-01,14525.740119216527,15183.993833620969,16233.0,108
109,2022-08-01,16995.276448755212,15086.47745316701,17936.0,108
110,2022-09-01,15991.009287888848,15969.830622917509,14249.0,108
111,2022-10-01,17692.399645820995,14057.368416886922,16450.0,108
112,2022-11-01,16342.970597692396,15199.036254010143,16049.0,108
113,2022-12-01,14299.217963972396,14991.035889318451,13396.0,108
114,2023-01-01,16286.153424256225,13614.913775784647,15153.0,108
115,2023-02-01,14624.433582800635,14526.276969708091,15157.0,108
116,2023-03-01,16875.849120414758,14528.351786313497,18138.0,108
117,2023-04-01,14657.749358206149,16074.60886149038,15551.0,108
118,2023-05-01,15031.41018405986,14732.72122194573,15915.0,108
119,2023-06-01,13347.586899071208,14921.52953303744,13237.0,108
120,2023-07-01,14921.32671863635,13532.43981571986,,108
121,2023-08-01,17309.06602784249,13685.685674608085,,108
122,2023-09-01,16334.712686592113,13765.174937790733,,108
123,2023-10-01,18130.004379003432,13806.406348591392,,108
124,2023-11-01,16741.675974022164,13827.793252539746,,108
125,2023-12-01,14655.955172319023,13838.8867284023,,108
126,2024-01-01,16690.238719785844,13844.640960385115,,108
127,2024-02-01,14990.486653145605,13847.62570440244,,108
128,2024-03-01,17397.27969512102,13849.173903514946,,108
129,2024-04-01,14918.776449481908,13849.97696082172,,108
130,2024-05-01,15329.227913990257,13850.393509980517,,108
131,2024-06-01,13756.441937777858,13850.609575758424,,108
108,2022-07-01,15075.793909740893,17018.97032763579,16190.0,109
109,2022-08-01,18625.086522558355,17469.588301789914,17169.0,109
110,2022-09-01,18458.132510549,17891.342600735316,14350.0,109
111,2022-10-01,20516.36320544891,16676.914236356275,16434.0,109
112,2022-11-01,18453.283233747832,17574.70377568438,15666.0,109
113,2022-12-01,17360.642556978186,17243.848513590336,17885.0,109
114,2023-01-01,18969.355059080037,18199.79620445841,20981.0,109
115,2023-02-01,16203.57479538054,19533.55647977501,19990.0,109
116,2023-03-01,18752.18687747092,19106.632567359396,24036.0,109
117,2023-04-01,16111.933456690658,20849.65390906837,19263.0,109
118,2023-05-01,16597.557606695944,18793.440151288603,19214.0,109
119,2023-06-01,13765.276386233592,18772.33089628521,15905.0,109
120,2023-07-01,14931.519594109348,17346.809981872204,,109
121,2023-08-01,18260.287813252853,17967.94334052082,,109
122,2023-09-01,18074.481174874552,18235.528288660196,,109
123,2023-10-01,20352.80272923336,18350.80418468763,,109
124,2023-11-01,18237.19096551088,18400.46517009555,,109
125,2023-12-01,17106.68645561005,18421.859178354647,,109
126,2024-01-01,18906.200602237983,18431.075741127832,,109
127,2024-02-01,16056.095079464138,18435.04624671628,,109
128,2024-03-01,19388.69917896798,18436.75674498075,,109
129,2024-04-01,15719.714077319752,18437.493629553148,,109
130,2024-05-01,16333.672625052935,18437.811080254105,,109
131,2024-06-01,13127.427005086018,18437.94783837242,,109
108,2022-07-01,9377.159464654267,10171.963651733427,10814.0,110
109,2022-08-01,10831.263787040423,10496.368775424236,10154.0,110
110,2022-09-01,10273.910935833916,10216.123511502858,8347.0,110
111,2022-10-01,11469.55154257067,9448.84594800902,9010.0,110
112,2022-11-01,10480.644622040578,9730.365054039132,8610.0,110
113,2022-12-01,9381.573001667988,9560.519439541324,9089.0,110
114,2023-01-01,10523.28542460843,9763.909562902449,10928.0,110
115,2023-02-01,9581.368627495152,10544.77477555611,10064.0,110
116,2023-03-01,10978.547190347972,10177.90824824085,11982.0,110
117,2023-04-01,9830.287735050975,10992.31796975783,10971.0,110
118,2023-05-01,10265.82817395758,10563.033179114624,12545.0,110
119,2023-06-01,8454.964406060315,11231.37567216349,9994.0,110
120,2023-07-01,9377.04769913068,10148.185265703734,,110
121,2023-08-01,10698.6106237341,10213.65449370363,,110
122,2023-09-01,10174.829020704346,10241.453646854476,,110
123,2023-10-01,11501.305617913717,10253.25755747804,,110
124,2023-11-01,10476.375010713404,10258.269663611378,,110
125,2023-12-01,9347.546986336794,10260.39787422674,,110
126,2024-01-01,10527.3462929036,10261.30154232611,,110
127,2024-02-01,9570.848476336803,10261.685252485207,,110
128,2024-03-01,11272.005959255444,10261.84818120461,,110
129,2024-04-01,9778.184164943106,10261.917363025776,,110
130,2024-05-01,10108.094595350294,10261.946738598095,,110
131,2024-06-01,8241.686815161711,10261.959211878426,,110
108,2022-07-01,2824.2268497572863,3403.8301973958223,3242.0,111
109,2022-08-01,3302.935887237676,3380.0675610567105,2947.0,111
110,2022-09-01,3276.8218708289123,3277.418661913649,2390.0,111
111,2022-10-01,3846.941926160591,3000.579120553171,3925.0,111
112,2022-11-01,3403.2017623143056,3558.0735073706574,3810.0,111
113,2022-12-01,3290.944008029921,3740.225410319057,3452.0,111
114,2023-01-01,3697.869654396724,3573.4797934229414,3859.0,111
115,2023-02-01,3335.0687589606014,3689.7606564506746,3805.0,111
116,2023-03-01,3827.7173821019,3728.240586264915,4350.0,111
117,2023-04-01,3279.380437795179,3947.7357361416,3900.0,111
118,2023-05-01,3589.858685830954,3841.53901719608,4302.0,111
119,2023-06-01,2661.79189032118,3941.9363092777503,2985.0,111
120,2023-07-01,2758.2104824033777,3452.236411819312,,111
121,2023-08-01,3221.046653892284,3449.8682813193523,,111
122,2023-09-01,3196.941826194869,3518.942290274314,,111
123,2023-10-01,3806.1751736401,3547.432560335837,,111
124,2023-11-01,3363.2194007544244,3569.6878979425583,,111
125,2023-12-01,3197.26576510465,3583.2539166539977,,111
126,2024-01-01,3651.8907119191217,3592.256327702776,,111
127,2024-02-01,3282.025319541144,3598.049992569189,,111
128,2024-03-01,3897.948761772004,3601.8193606081054,,111
129,2024-04-01,3139.2067504194392,3604.262222982007,,111
130,2024-05-01,3466.825673296414,3605.847588297999,,111
131,2024-06-01,2596.400012347269,3606.875950064674,,111
108,2022-07-01,12279.121558109991,13336.459426713156,13082.0,112
109,2022-08-01,14729.491680838248,13569.720868868872,13860.0,112
110,2022-09-01,14081.501680747351,13893.20999898856,10781.0,112
111,2022-10-01,16066.94304665353,12612.974739813077,13944.0,112
112,2022-11-01,15163.537451400289,13928.13684594236,13970.0,112
113,2022-12-01,13506.908308933687,13938.947536666154,12655.0,112
114,2023-01-01,15356.392479642356,13392.176063520405,12842.0,112
115,2023-02-01,13145.811776112934,13469.92987757231,12267.0,112
116,2023-03-01,15377.090077553534,13230.847294257626,14791.0,112
117,2023-04-01,13543.64703212915,14280.31588605981,13759.0,112
118,2023-05-01,13851.75788016106,13851.214623484591,16159.0,112
119,2023-06-01,11705.607034223653,14849.12453645022,13366.0,112
120,2023-07-01,12343.641338466508,13687.80687523647,,112
121,2023-08-01,14653.619446096533,13821.612821427709,,112
122,2023-09-01,13991.051576748614,13877.248771476863,,112
123,2023-10-01,16192.493324129156,13900.381965673248,,112
124,2023-11-01,15256.180130550872,13910.000650592883,,112
125,2023-12-01,13470.5146666513,13914.000059355798,,112
126,2024-01-01,15447.950600075435,13915.66299671018,,112
127,2024-02-01,13178.35836042014,13916.35443907292,,112
128,2024-03-01,15723.310736000369,13916.641937901264,,112
129,2024-04-01,13478.262362983349,13916.761478705752,,112
130,2024-05-01,13784.853652045487,13916.811183269836,,112
131,2024-06-01,11552.788836371845,13916.831850218678,,112
108,2022-07-01,26797.412457542163,29510.74041147644,30515.0,114
109,2022-08-01,30753.35731763977,30212.562946989587,28929.0,114
110,2022-09-01,28872.45493636965,29315.55044918377,24573.0,114
111,2022-10-01,32502.008797288298,26001.23927000096,27248.0,114
112,2022-11-01,30450.082193464605,26872.532695232338,27288.0,114
113,2022-12-01,27924.540115292868,27162.880251369228,26370.0,114
114,2023-01-01,29704.68339811821,26608.77926519657,28541.0,114
115,2023-02-01,26917.40211417878,27959.10349487556,27825.0,114
116,2023-03-01,31419.954014449704,27865.38583873338,32680.0,114
117,2023-04-01,26972.7766489658,31230.058436129613,27656.0,114
118,2023-05-01,28406.847567084333,28732.34292274889,30453.0,114
119,2023-06-01,25505.26887584498,29934.816791562425,24978.0,114
120,2023-07-01,27575.42592007168,26470.76649173612,,114
121,2023-08-01,31273.726511878307,26470.76649173612,,114
122,2023-09-01,29470.063531096243,26470.76649173612,,114
123,2023-10-01,33234.96303621323,26470.76649173612,,114
124,2023-11-01,31152.82390652065,26470.76649173612,,114
125,2023-12-01,28625.214885606245,26470.76649173612,,114
126,2024-01-01,30437.813117139023,26470.76649173612,,114
127,2024-02-01,27577.68599857164,26470.76649173612,,114
128,2024-03-01,32441.887122837044,26470.76649173612,,114
129,2024-04-01,27525.854959772405,26470.76649173612,,114
130,2024-05-01,28982.394243545223,26470.76649173612,,114
131,2024-06-01,26128.83036943301,26470.76649173612,,114
108,2022-07-01,16173.567514771865,15008.558591082352,15896.0,115
109,2022-08-01,18578.05143679393,15885.596826193803,15870.0,115
110,2022-09-01,17708.940420125135,15871.999334176571,12890.0,115
111,2022-10-01,19691.67174938664,14313.517556816923,14741.0,115
112,2022-11-01,18679.535985499155,15281.554392351392,15434.0,115
113,2022-12-01,17341.923228690277,15643.97985265684,16775.0,115
114,2023-01-01,18926.50525425309,16345.296652468682,19380.0,115
115,2023-02-01,16965.697479603325,17707.66075650287,17177.0,115
116,2023-03-01,19181.11330405737,16555.534798273573,20724.0,115
117,2023-04-01,16901.21570590569,18410.546497701314,18212.0,115
118,2023-05-01,17448.167367605114,17096.81957665184,17553.0,115
119,2023-06-01,14991.926664772784,16752.175452061234,14307.0,115
120,2023-07-01,16608.797755676347,15054.58087175606,,115
121,2023-08-01,18882.0586790964,15445.55106159984,,115
122,2023-09-01,18060.53943642279,15650.02083219124,,115
123,2023-10-01,20160.8966075327,15756.954527321308,,115
124,2023-11-01,19112.595366487763,15812.878760625315,,115
125,2023-12-01,17729.177524859235,15842.126042006894,,115
126,2024-01-01,19372.120307795733,15857.421798741962,,115
127,2024-02-01,17353.484817943143,15865.421180668984,,115
128,2024-03-01,19780.49558535732,15869.604701126504,,115
129,2024-04-01,17178.054176738682,15871.792600589006,,115
130,2024-05-01,17822.83475211755,15872.936829261154,,115
131,2024-06-01,15284.821133428875,15873.53523850098,,115
108,2022-07-01,4921.8626876718,4587.7768938978215,5114.0,120
109,2022-08-01,5238.45210250351,5040.993599766906,5781.0,120
110,2022-09-01,5051.882745395904,5534.357258608451,4785.0,120
111,2022-10-01,5273.822039278812,4816.957734940483,5168.0,120
112,2022-11-01,5045.660403019763,5096.240806634623,4238.0,120
113,2022-12-01,5030.870652089767,4417.768888106537,3583.0,120
114,2023-01-01,5210.018872157731,3927.411364047148,4442.0,120
115,2023-02-01,4645.97692301417,4538.979509173666,3782.0,120
116,2023-03-01,5351.3806667548015,4049.449996987345,5278.0,120
117,2023-04-01,5011.022231922825,5132.584554278188,4074.0,120
118,2023-05-01,4891.611019742209,4257.071128975513,4447.0,120
119,2023-06-01,4283.68566750405,4520.809265653713,3587.0,120
120,2023-07-01,5128.551911495671,3885.792169681361,,120
121,2023-08-01,5437.322391301103,4088.796477739104,,120
122,2023-09-01,5243.118681407078,4226.7209391932,,120
123,2023-10-01,5476.39074266048,4320.429083859724,,120
124,2023-11-01,5247.771000015461,4384.095936601178,,120
125,2023-12-01,5231.316167059991,4427.352242148864,,120
126,2024-01-01,5411.961624229863,4456.74128666836,,120
127,2024-02-01,4846.943558985756,4476.708686260929,,120
128,2024-03-01,5554.312082583979,4490.274865529699,,120
129,2024-04-01,5216.073530001677,4499.491950563691,,120
130,2024-05-01,5092.900126102278,4505.754189536118,,120
131,2024-06-01,4491.829794118126,4510.008857557859,,120
108,2022-07-01,3422.5193641850638,3040.1731446828,3439.0,121
109,2022-08-01,3482.829409732985,3427.037716335355,3936.0,121
110,2022-09-01,3434.8537213151967,3639.186519289645,3103.0,121
111,2022-10-01,3558.3808822034284,3213.496887931242,3450.0,121
112,2022-11-01,3531.63357634199,3559.288025888889,2733.0,121
113,2022-12-01,3806.286345630697,2848.155490804248,2503.0,121
114,2023-01-01,3656.446576018877,2745.463617070239,3076.0,121
115,2023-02-01,3263.748094700927,2972.233314392359,2536.0,121
116,2023-03-01,3550.1514102028377,2545.3973600368886,3038.0,121
117,2023-04-01,3479.7113335310687,3031.080755415143,2682.0,121
118,2023-05-01,3491.2656010259893,2657.3672565611087,3151.0,121
119,2023-06-01,3039.448645490588,3107.688684111746,3007.0,121
120,2023-07-01,3630.488895763086,2931.049124552014,,121
121,2023-08-01,3700.501115035249,2988.0976261733044,,121
122,2023-09-01,3644.225636655556,2990.929938560005,,121
123,2023-10-01,3778.7626484191655,2975.979829796354,,121
124,2023-11-01,3754.9671691883855,2979.473407151292,,121
125,2023-12-01,4009.4308768643073,2982.202277969133,,121
126,2024-01-01,3865.826270770619,2980.569471188984,,121
127,2024-02-01,3481.0984585144874,2980.350684720555,,121
128,2024-03-01,3749.988540322724,2980.817234540698,,121
129,2024-04-01,3690.5200301592654,2980.740564982149,,121
130,2024-05-01,3705.010894588386,2980.6463230905547,,121
131,2024-06-01,3261.695598388003,2980.6917993882325,,121
108,2022-07-01,3670.3490766780224,3350.0,3909.0,122
109,2022-08-01,3883.5709943932857,3909.0,3950.0,122
110,2022-09-01,3809.323259046288,3950.0,3688.0,122
111,2022-10-01,3978.3987061284834,3688.0,4304.0,122
112,2022-11-01,3640.306599535008,4304.0,3684.0,122
113,2022-12-01,3774.289861265896,3684.0,3458.0,122
114,2023-01-01,3911.71008066294,3458.0,3408.0,122
115,2023-02-01,3570.0522388586637,3408.0,3111.0,122
116,2023-03-01,3878.156111401316,3111.0,4230.0,122
117,2023-04-01,3581.328978299091,4230.0,3463.0,122
118,2023-05-01,3515.830180712473,3463.0,3387.0,122
119,2023-06-01,3165.156845307005,3387.0,3313.0,122
120,2023-07-01,3792.2323117714463,3313.0,,122
121,2023-08-01,4002.0930185607376,3313.0,,122
122,2023-09-01,3913.7062129923142,3313.0,,122
123,2023-10-01,4103.293615103028,3313.0,,122
124,2023-11-01,3770.485997371346,3313.0,,122
125,2023-12-01,3898.591237592036,3313.0,,122
126,2024-01-01,4034.3182118977625,3313.0,,122
127,2024-02-01,3684.683235740844,3313.0,,122
128,2024-03-01,4022.5013866761983,3313.0,,122
129,2024-04-01,3681.051716880172,3313.0,,122
130,2024-05-01,3620.217937296465,3313.0,,122
131,2024-06-01,3286.9713614194434,3313.0,,122
108,2022-07-01,1307.755687737699,985.5297436158478,1295.0,123
109,2022-08-01,1389.241432441136,1178.1175959303607,1496.0,123
110,2022-09-01,1349.1810814956357,1331.380186678886,1343.0,123
111,2022-10-01,1355.780326041286,1299.6026539899244,1327.0,123
112,2022-11-01,1316.1201407543383,1284.4730445676971,986.0,123
113,2022-12-01,1235.87887621054,1112.0814305033523,839.0,123
114,2023-01-01,1398.436309286891,990.7043409880584,1095.0,123
115,2023-02-01,1073.9868496684635,1082.35417054315,1028.0,123
116,2023-03-01,1305.6389397847263,1073.306055940056,1219.0,123
117,2023-04-01,1289.7571327893097,1164.7319315388131,1106.0,123
118,2023-05-01,1318.4726808353887,1133.8333415575942,1291.0,123
119,2023-06-01,1109.9916132594683,1217.0219770014824,1169.0,123
120,2023-07-01,1361.5407516070754,1180.0082499324817,,123
121,2023-08-01,1439.823836547661,1175.5293870295811,,123
122,2023-09-01,1399.6904486042154,1172.248877374995,,123
123,2023-10-01,1408.2290750029783,1169.846092599675,,123
124,2023-11-01,1368.2065671627904,1168.086190851349,,123
125,2023-12-01,1290.5585856639618,1166.7971639707164,,123
126,2024-01-01,1446.0506783448557,1165.8530258672265,,123
127,2024-02-01,1124.7911048666635,1165.1614989705763,,123
128,2024-03-01,1350.1309068573837,1164.6549952641567,,123
129,2024-04-01,1338.2435729256897,1164.2840104104075,,123
130,2024-05-01,1376.184047138687,1164.01228532732,,123
131,2024-06-01,1168.0085578670044,1163.8132623213055,,123
